Amostragem;Ano;Mes;Grupo;Familia;Genero;Nome_cientifico;Especie;Engenho;Nome_engenho;Quantidade;Preco;Valor;Data_amostragem;Tipo_pesca;Regiao;Ilha;Nome_ilha;Concelho;Nome_concelho;Localidade;Nome_localidade;Tipo_embarcacao;Embarcacao;Nome_embarcacao;Porto_armamento;Nome_porto_armamento;Porto_desembarque;Nome_porto_desembarque;Numero_pescadores;Data_partida;Hora_partida;Data_chegada;Num_dias;Hora_chegada;Num_horas;Banco_pesca;Nome_banco_pesca;Profundidade_pesca_engenho1
38939;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;670;400;268000;3/4/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;3/1/2021;07:00:00;3/4/2021;3;12:30:00;77;1708;SUL DE MAIO                         ;200
38938;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;900;400;360000;3/1/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2887;FURNA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;7;2/24/2021;09:00:00;3/1/2021;5;02:30:00;113;1763;BAIXA                               ;100
38937;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;180;150;27000;3/1/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;41;JERUSALEM                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;3/1/2021;01:00:00;3/1/2021;1;16:00:00;15;1708;SUL DE MAIO                         ;200
38937;2021;3;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;120;400;48000;3/1/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;41;JERUSALEM                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;3/1/2021;01:00:00;3/1/2021;1;16:00:00;15;1708;SUL DE MAIO                         ;200
38933;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;2200;100;220000;3/8/2021;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;16;DJESONE                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;15;3/7/2021;24:00:00;3/8/2021;1;05:00:00;0;1721;RIBEIRA TORTA                       ;32,92
38932;2021;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;2400;100;240000;3/4/2021;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;16;DJESONE                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;18;3/3/2021;14:00:00;3/4/2021;1;05:30:00;15;1821;POSS PO                             ;31,09
38930;2021;2;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;13;REDE DE CERCO                       ;2000;150;300000;2/26/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3100;SANTO ANTONIO                       ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;10;2/25/2021;16:00:00;2/26/2021;1;06:00:00;14;1750;ANGRA                               ;34
38929;2021;2;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;13;REDE DE CERCO                       ;2000;150;300000;2/26/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3434;MAR LINDA                           ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;16;2/25/2021;24:00:00;2/26/2021;1;06:20:00;0;1750;ANGRA                               ;70
38928;2021;2;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;13;REDE DE CERCO                       ;1500;150;225000;2/24/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3417;NHO SANTO AMARO                     ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;11;2/23/2021;17:00:00;2/24/2021;1;05:30:00;12;1750;ANGRA                               ;32
38927;2021;2;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;13;REDE DE CERCO                       ;1500;150;225000;2/24/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3432;SANTO ANTONIO                       ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;10;2/23/2021;15:00:00;2/24/2021;1;05:00:00;14;1750;ANGRA                               ;20
38926;2021;2;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;13;REDE DE CERCO                       ;800;150;120000;2/23/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3100;SANTO ANTONIO                       ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;10;2/22/2021;15:30:00;2/23/2021;1;07:00:00;15;1750;ANGRA                               ;30
38925;2021;2;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;1;REDE DE EMALHAR                     ;100;100;10000;2/21/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3417;NHO SANTO AMARO                     ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;9;2/20/2021;20:00:00;2/21/2021;1;24:00:00;0;1563;COROA                               ;13
38924;2021;2;TUBAROES                            ;TUBAROES                            ;TUBAROES                            ;TUBAROES                            ;TUBARAO                             ;3;LINHA A MAO                         ;120;250;30000;2/21/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3420;MAMA BIA                            ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;3;2/16/2021;01:00:00;2/20/2021;4;18:30:00;113;2007;TCHADONA                            ;95
38924;2021;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;3;LINHA A MAO                         ;150;200;30000;2/21/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3420;MAMA BIA                            ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;3;2/16/2021;01:00:00;2/20/2021;4;18:30:00;113;2007;TCHADONA                            ;95
38924;2021;2;DEMERSAIS                           ;CARANGIDAE                          ;SERIOLA                             ;SERIOLA SP                          ;ESMOREGAL OU SERZE                  ;3;LINHA A MAO                         ;11;300;3300;2/21/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3420;MAMA BIA                            ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;3;2/16/2021;01:00:00;2/20/2021;4;18:30:00;113;2007;TCHADONA                            ;95
38924;2021;2;TUNIDEOS                            ;SCOMBRIDAE                          ;ACANTHOCYBIUM                       ;ACANTHOCYBIUM SOLANDRI              ;SERRA, DJEU OU ILHEU                ;3;LINHA A MAO                         ;49;300;14700;2/21/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3420;MAMA BIA                            ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;3;2/16/2021;01:00:00;2/20/2021;4;18:30:00;113;2007;TCHADONA                            ;95
38924;2021;2;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;175;300;52500;2/21/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3420;MAMA BIA                            ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;3;2/16/2021;01:00:00;2/20/2021;4;18:30:00;113;2007;TCHADONA                            ;95
38923;2021;2;DIVERSOS                            ;DIVERSOS                            ;DIVERSOS                            ;DIVERSOS                            ;PEIXE VERMELHO                      ;3;LINHA A MAO                         ;15;250;3750;2/20/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3439;MILAGRE                             ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;2;2/15/2021;02:00:00;2/19/2021;4;18:30:00;112;1692;CABECA DE MAIO                      ;160
38923;2021;2;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;280;300;84000;2/20/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3439;MILAGRE                             ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;2;2/15/2021;02:00:00;2/19/2021;4;18:30:00;112;1692;CABECA DE MAIO                      ;160
38922;2021;2;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;147;300;44100;2/20/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3329;LIDIANA                             ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;2;2/15/2021;21:30:00;2/19/2021;4;15:18:00;89;2007;TCHADONA                            ;80
38921;2021;2;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;3;LINHA A MAO                         ;800;150;120000;2/18/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3100;SANTO ANTONIO                       ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;12;2/17/2021;21:30:00;2/18/2021;1;07:00:00;9;1750;ANGRA                               ;32
38920;2021;2;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;13;REDE DE CERCO                       ;900;150;135000;2/18/2021;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3443;NOS SONHO                           ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;11;2/17/2021;21:18:00;2/18/2021;1;06:30:00;9;1750;ANGRA                               ;27
