ILHA;;DATA PARTIDA;DATA CHEGADA;MÊS;DIA;ANO;PORTO EMBARQUE;PORTO DESEMBARQUE;ZONA DE PESCA;ENGENHO;GRUPO;ESPÉCIE CAPTURADA;NOME CIENTÍFICO;QUANTIDADE CAPTURADA (Kg)
Santiago;Luta de Pescadores;6/19/2018;6/22/2018;6;22;2018;Cais de pesca da Praia;Cais de pesca da Praia;Sal;Rede de cerco;Demersais;Dobradão;Apsilus fuscus;1000
Santiago;Luta de Pescadores;6/19/2018;6/22/2018;6;22;2018;Cais de pesca da Praia;Cais de pesca da Praia;Sal;Rede de cerco;Pequenos pelágicos;Cavala branca;Decapterus punctatus;4000
Santiago;Luta de Pescadores;6/19/2018;6/22/2018;6;22;2018;Cais de pesca da Praia;Cais de pesca da Praia;Sal;Rede de cerco;Demersais;Abroto;Pomadasys rogeri;100
Santiago;Luta de Pescadores;6/19/2018;6/22/2018;6;22;2018;Cais de pesca da Praia;Cais de pesca da Praia;Sal;Rede de cerco;Demersais;Barbeiro;Acanthurus monroviae;2
Santiago;Jerusalém;6/16/2018;6/22/2018;6;22;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Tunídeos;Albacora;Thunnus albacares;1673
Santiago;Jerusalém;6/16/2018;6/22/2018;6;22;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Tunídeos;Serra ou Djeu;Acanthocybium solandri;60
Santiago;Jerusalém;6/16/2018;6/22/2018;6;22;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;280
Santiago;Mimosa;6/16/2018;6/23/2018;6;23;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Tunídeos;Albacora;Thunnus albacares;1400
Santiago;Mimosa;6/16/2018;6/23/2018;6;23;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Tunídeos;Merma/ Panguil/ Txafarote;Euthynnus alleteratus;600
Santiago;Mimosa;6/16/2018;6/23/2018;6;23;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Demersais;Salmão;Elagatis bipinnulata;100
Santiago;Mimosa;6/16/2018;6/23/2018;6;23;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Demersais;Esmoregal ou Serze;Seriola sp;150
Santiago;Mimosa;6/16/2018;6/23/2018;6;23;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;230
Santiago;Calhau;6/18/2018;6/22/2018;6;22;2018;Cais de pesca da Praia;Cais de pesca da Praia;;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;1050
Santiago;Calhau;6/18/2018;6/22/2018;6;22;2018;Cais de pesca da Praia;Cais de pesca da Praia;;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;500
Santiago;Calhau;6/18/2018;6/22/2018;6;22;2018;Cais de pesca da Praia;Cais de pesca da Praia;;Rede de cerco;Pequenos pelágicos;Bonito;Caranx crysos;500
Santiago;Calhau;6/18/2018;6/22/2018;6;22;2018;Cais de pesca da Praia;Cais de pesca da Praia;;Rede de cerco;Demersais;Enforcado ou Xereu;Caranx sp;100
Santiago;Mayra;6/21/2018;6/22/2018;6;22;2018;Cais de pesca da Praia;Cais de pesca da Praia;Tchadona;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;5000
Santiago;Deus me deu;6/13/2018;6/23/2018;6;23;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Tunídeos;Albacora;Thunnus albacares;1079
Santiago;Deus me deu;6/13/2018;6/23/2018;6;23;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;270
Santiago;Deus me acompanha;6/16/2018;6/23/2018;6;23;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Tunídeos;Albacora;Thunnus albacares;1079
Santiago;Deus me acompanha;6/16/2018;6/23/2018;6;23;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;180
Santiago;Mauro;6/20/2018;6/23/2018;6;23;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa;Linha;Tunídeos;Albacora;Thunnus albacares;1060
Santiago;Mauro;6/20/2018;6/23/2018;6;23;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;220
Santiago;Vinte-7;6/20/2018;6/25/2018;6;25;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Cavala branca;Decapterus punctatus;1500
Santiago;Vinte-7;6/20/2018;6/25/2018;6;25;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Demersais;Besugo;Pomadasys incisus;100
Santiago;Vinte-7;6/20/2018;6/25/2018;6;25;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;100
Santiago;Israel;6/22/2018;6/26/2018;6;26;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa;Linha;Tunídeos;Albacora;Thunnus albacares;1109
Santiago;Israel;6/22/2018;6/26/2018;6;26;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa;Linha;Tunídeos;Serra ou Djeu;Acanthocybium solandri;20
Santiago;Israel;6/22/2018;6/26/2018;6;26;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;200
Santiago;Judeia;6/22/2018;6/26/2018;6;26;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa/ João Valente;Linha;Tunídeos;Albacora;Thunnus albacares;1068
Santiago;Judeia;6/22/2018;6/26/2018;6;26;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa/ João Valente;Linha;Tunídeos;Serra ou Djeu;Acanthocybium solandri;35
Santiago;Judeia;6/22/2018;6/26/2018;6;26;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa/ João Valente;Linha;Tunídeos;Lobo ou Dourado;Coryphaena hippurus;11
Santiago;Judeia;6/22/2018;6/26/2018;6;26;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa/ João Valente;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;170
Santiago;Luta de Pescadores;6/22/2018;6/28/2018;6;28;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Rede de cerco;Pequenos pelágicos;Cavala branca;Decapterus punctatus;2000
Santiago;Luta de Pescadores;6/22/2018;6/28/2018;6;28;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;20
Santiago;Luta de Pescadores;6/22/2018;6/28/2018;6;28;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;50
Santiago;Luta de Pescadores;6/22/2018;6/28/2018;6;28;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Rede de cerco;Demersais;Esmoregal ou Serze;Seriola sp;250
Santiago;Luta de Pescadores;6/22/2018;6/28/2018;6;28;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Rede de cerco;Demersais;Pargo;Pagrus africanus;400
Santiago;Pedra Badejo;6/20/2018;6/29/2018;6;29;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Linha;Tunídeos;Albacora;Thunnus albacares;1342
Santiago;Pedra Badejo;6/20/2018;6/29/2018;6;29;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;180
Santiago;Luta de Pescadores;6/29/2018;7/1/2018;7;1;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente/ Boa Vista;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;6000
Santiago;Luta de Pescadores;6/29/2018;7/1/2018;7;1;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente/ Boa Vista;Rede de cerco;Demersais;Barbeiro;Acanthurus monroviae;800
Santiago;Luta de Pescadores;6/29/2018;7/1/2018;7;1;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente/ Boa Vista;Rede de cerco;Demersais;Dobradão;Apsilus fuscus;1200
Santiago;Luta de Pescadores;6/29/2018;7/1/2018;7;1;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente/ Boa Vista;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;4000
Santiago;Carlos Maria;6/30/2018;7/2/2018;7;2;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Rede de cerco;Demersais;Enforcado ou Xereu;Caranx sp;500
Santiago;Carlos Maria;6/30/2018;7/2/2018;7;2;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;5000
Santiago;Carlos Maria;6/30/2018;7/2/2018;7;2;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;500
Santiago;Dona Santana;6/23/2018;7/1/2018;7;1;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Linha;Demersais;Moreia;MURAENIDAE;51
Santiago;Dona Santana;6/23/2018;7/1/2018;7;1;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Linha;Demersais;Bica;Lethrinus atlanticus;100
Santiago;Dona Santana;6/23/2018;7/1/2018;7;1;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Linha;Demersais;Garoupa;Cepahalopholis taeniops;80
Santiago;Dona Santana;6/23/2018;7/1/2018;7;1;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Linha;Demersais;Papagaio;Parapristipoma humile;2
Santiago;Dona Santana;6/23/2018;7/1/2018;7;1;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Linha;Demersais;Bentelha;Viridentex acromegalus;2
Santiago;Dona Santana;6/23/2018;7/1/2018;7;1;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Linha;Demersais;Sargo preto;Diplodus fasciatus;3
Santiago;Paulo Nuno;6/25/2018;7/3/2018;7;3;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Tunídeos;Albacora;Thunnus albacares;658
Santiago;Calhau;7/1/2018;7/3/2018;7;3;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;5000
Santiago;ML;7/1/2018;7/4/2018;7;4;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;3000
Santiago;ML;7/1/2018;7/4/2018;7;4;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Demersais;Enforcado ou Xereu;Caranx sp;200
Santiago;Noquinha;7/1/2018;7/6/2018;7;6;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Tunídeos;Albacora;Thunnus albacares;633
Santiago;Mayra;7/2/2018;7/6/2018;7;6;2018;Cais de pesca da Praia;Cais de pesca da Praia;Tchadona;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;10000
Santiago;Cidadela;7/4/2018;7/8/2018;7;8;2018;Cais de pesca da Praia;Cais de pesca da Praia;Serra ou Djeu Brava;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;4400
Santiago;Cidadela;7/4/2018;7/8/2018;7;8;2018;Cais de pesca da Praia;Cais de pesca da Praia;Serra ou Djeu Brava;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2500
Santiago;Cidadela;7/4/2018;7/8/2018;7;8;2018;Cais de pesca da Praia;Cais de pesca da Praia;Serra ou Djeu Brava;Rede de cerco;Demersais;Dobradão;Apsilus fuscus;150
Santiago;Zé Carlos;7/2/2018;7/9/2018;7;9;2018;Cais de pesca da Praia;Cais de pesca da Praia;Julinho Bode;Linha;Tunídeos;Albacora;Thunnus albacares;500
Santiago;Judeia;7/3/2018;7/9/2018;7;9;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa/ João Valente;Linha;Tunídeos;Albacora;Thunnus albacares;1000
Santiago;Judeia;7/3/2018;7/9/2018;7;9;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa/ João Valente;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;180
Santiago;Mimosa;7/3/2018;7/9/2018;7;9;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Tunídeos;Albacora;Thunnus albacares;485
Santiago;Mimosa;7/3/2018;7/9/2018;7;9;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Tunídeos;Serra ou Djeu;Acanthocybium solandri;360
Santiago;Mimosa;7/3/2018;7/9/2018;7;9;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Demersais;Salmão;Elagatis bipinnulata;50
Santiago;Mimosa;7/3/2018;7/9/2018;7;9;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Demersais;Esmoregal ou Serze;Seriola sp;318
Santiago;Jerusalém;7/5/2018;7/9/2018;7;9;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente/ Maio;Linha;Tunídeos;Albacora;Thunnus albacares;1536
Santiago;Jerusalém;7/5/2018;7/9/2018;7;9;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente/ Maio;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;250
Santiago;Pedra Badejo;7/6/2018;7/10/2018;7;10;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Linha;Tunídeos;Albacora;Thunnus albacares;1302
Santiago;Pedra Badejo;7/6/2018;7/10/2018;7;10;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;180
Santiago;Deus me acompanha;7/5/2018;7/10/2018;7;10;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa;Linha;Tunídeos;Albacora;Thunnus albacares;1400
Santiago;Deus me acompanha;7/5/2018;7/10/2018;7;10;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;220
Santiago;Cidadela;7/9/2018;7/10/2018;7;10;2018;Cais de pesca da Praia;Cais de pesca da Praia;Serra ou Djeu Brava;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;6000
Santiago;Cidadela;7/9/2018;7/10/2018;7;10;2018;Cais de pesca da Praia;Cais de pesca da Praia;Serra ou Djeu Brava;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1000
Santiago;Mayra;7/8/2018;7/11/2018;7;11;2018;Cais de pesca da Praia;Cais de pesca da Praia;Tchadona;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;10000
Santiago;Mayra;7/8/2018;7/11/2018;7;11;2018;Cais de pesca da Praia;Cais de pesca da Praia;Tchadona;Rede de cerco;Demersais;Enforcado ou Xereu;Caranx sp;200
Santiago;Mayra;7/8/2018;7/11/2018;7;11;2018;Cais de pesca da Praia;Cais de pesca da Praia;Tchadona;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;100
Santiago;Di Joana;7/7/2018;7/11/2018;7;11;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Linha;Tunídeos;Albacora;Thunnus albacares;583
Santiago;Calhau;7/10/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Bonito;Caranx crysos;2500
Santiago;Calhau;7/10/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Demersais;Enforcado ou Xereu;Caranx sp;200
Santiago;Calhau;7/10/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Demersais;Dobradão;Apsilus fuscus;100
Santiago;Calhau;7/10/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Bicuda;Sphryraena guachancho;50
Santiago;Calhau;7/10/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;50
Santiago;Marlinda;7/6/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Fogo;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;6000
Santiago;Marlinda;7/6/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Fogo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;50
Santiago;Santo António;7/4/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Leste curral velho (Boa Vista);Linha;Tunídeos;Albacora;Thunnus albacares;430
Santiago;Santo António;7/4/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Leste curral velho (Boa Vista);Linha;Tunídeos;Serra ou Djeu;Acanthocybium solandri;14
Santiago;Santo António;7/4/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Leste curral velho (Boa Vista);Linha;Demersais;Esmoregal ou Serze;Seriola sp;20
Santiago;Rincon;7/9/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Dobrada;Spicara melanurus;2000
Santiago;Rincon;7/9/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Demersais;Abroto;Pomadasys rogeri;20
Santiago;Rincon;7/9/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Demersais;Barbeiro;Acanthurus monroviae;200
Santiago;Rincon;7/9/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Demersais;Fatcho de fundo;Mulloidichthys martinicus;10
Santiago;Rincon;7/9/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Pelombeta;Trachinotus ovatus;10
Santiago;Rincon;7/9/2018;7/12/2018;7;12;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Demersais;Bica;Lethrinus atlanticus;10
Santiago;ML;7/6/2018;7/16/2018;7;16;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Demersais;Salmão;Elagatis bipinnulata;1000
Santiago;ML;7/6/2018;7/16/2018;7;16;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Demersais;Enforcado ou Xereu;Caranx sp;400
Santiago;ML;7/6/2018;7/16/2018;7;16;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Bonito;Caranx crysos;1500
Santiago;ML;7/6/2018;7/16/2018;7;16;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;200
Santiago;Cidadela;7/12/2018;7/15/2018;7;15;2018;Cais de pesca da Praia;Cais de pesca da Praia;Serra ou Djeu Brava;Rede de cerco;Pequenos pelágicos;Dobrada;Spicara melanurus;2200
Santiago;Calhau;7/13/2018;7/15/2018;7;15;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Demersais;Salmão;Elagatis bipinnulata;300
Santiago;Calhau;7/13/2018;7/15/2018;7;15;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Demersais;Enforcado ou Xereu;Caranx sp;500
Santiago;Calhau;7/13/2018;7/15/2018;7;15;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Bonito;Caranx crysos;3000
Santiago;Calhau;7/13/2018;7/15/2018;7;15;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;300
Santiago;Calhau;7/13/2018;7/15/2018;7;15;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;50
Santiago;Calhau;7/13/2018;7/15/2018;7;15;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Tunídeos;Albacora;Thunnus albacares;300
Santiago;Deus me deu;7/10/2018;7/15/2018;7;15;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Tunídeos;Albacora;Thunnus albacares;1140
Santiago;Deus me deu;7/10/2018;7/15/2018;7;15;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;180
Santiago;Mayra;7/15/2018;7/17/2018;7;17;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Tunídeos;Merma/ Panguil/ Txafarote;Euthynnus alleteratus;5000
Santiago;Fábio;7/11/2018;7/17/2018;7;17;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa;Linha;Tunídeos;Albacora;Thunnus albacares;420
Santiago;Fábio;7/11/2018;7/17/2018;7;17;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;80
Santiago;Paulo Nuno;7/11/2018;7/18/2018;7;18;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Tunídeos;Albacora;Thunnus albacares;676
Santiago;Paulo Nuno;7/11/2018;7/18/2018;7;18;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;80
Santiago;Israel;7/19/2018;7/14/2018;7;14;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa;Linha;Tunídeos;Albacora;Thunnus albacares;766
Santiago;Noquinha;7/14/2018;7/19/2018;7;19;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio/ Boa Vista;Linha;Tunídeos;Albacora;Thunnus albacares;500
Santiago;Noquinha;7/14/2018;7/19/2018;7;19;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio/ Boa Vista;Linha;Tunídeos;Serra ou Djeu;Acanthocybium solandri;100
Santiago;Noquinha;7/14/2018;7/19/2018;7;19;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio/ Boa Vista;Linha;Tunídeos;Lobo ou Dourado;Coryphaena hippurus;120
Santiago;Calhau;7/17/2018;7/19/2018;7;19;2018;Cais de pesca da Praia;Cais de pesca da Praia;Banca;Rede de cerco;Demersais;Dobradão;Apsilus fuscus;7000
Santiago;Calhau;7/17/2018;7/19/2018;7;19;2018;Cais de pesca da Praia;Cais de pesca da Praia;Banca;Rede de cerco;Pequenos pelágicos;Bonito;Caranx crysos;300
Santiago;Calhau;7/17/2018;7/19/2018;7;19;2018;Cais de pesca da Praia;Cais de pesca da Praia;Banca;Rede de cerco;Demersais;Goraz;Lutjanus fulgens;100
Santiago;Calhau;7/17/2018;7/19/2018;7;19;2018;Cais de pesca da Praia;Cais de pesca da Praia;Banca;Rede de cerco;Demersais;Enforcado ou Xereu;Caranx sp;200
Santiago;Praia Gonsal;7/16/2018;7/18/2018;7;18;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Rede de cerco;Tunídeos;Merma/ Panguil/ Txafarote;Euthynnus alleteratus;2000
Santiago;ML;7/18/2018;7/19/2018;7;19;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Tunídeos;Merma/ Panguil/ Txafarote;Euthynnus alleteratus;10000
Santiago;Carlos Maria;7/15/2018;7/19/2018;7;19;2018;Cais de pesca da Praia;Cais de pesca da Praia;Sal;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;1200
Santiago;Carlos Maria;7/15/2018;7/19/2018;7;19;2018;Cais de pesca da Praia;Cais de pesca da Praia;Sal;Rede de cerco;Demersais;Abroto;Pomadasys rogeri;1000
Santiago;Cidadela;7/18/2018;7/20/2018;7;20;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;13000
Santiago;Mayra;7/19/2018;7/20/2018;7;20;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;10000
Santiago;Rincon;7/17/2018;7/20/2018;7;20;2018;Cais de pesca da Praia;Cais de pesca da Praia;Maio;Rede de cerco;Pequenos pelágicos;Cavala branca;Decapterus punctatus;2000
Santiago;Pedra Badejo;7/14/2018;7/20/2018;7;20;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa;Linha;Tunídeos;Albacora;Thunnus albacares;1336
Santiago;Pedra Badejo;7/14/2018;7/20/2018;7;20;2018;Cais de pesca da Praia;Cais de pesca da Praia;Baixa;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;300
Santiago;Jerusalém;7/14/2018;7/23/2018;7;23;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Tunídeos;Albacora;Thunnus albacares;1935
Santiago;Jerusalém;7/14/2018;7/23/2018;7;23;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;270
