"Amostragem","Ano","Mes","Grupo","Familia","Genero","Nome_cientifico","Especie","Engenho","Nome_engenho","Quantidade","Preco","Valor","Data_amostragem","Tipo_pesca","Regiao","Ilha","Nome_ilha","Concelho","Nome_concelho","Localidade","Nome_localidade","Tipo_embarcacao","Embarcacao","Nome_embarcacao","Porto_armamento","Nome_porto_armamento","Porto_desembarque","Nome_porto_desembarque","Numero_pescadores","Data_partida","Hora_partida","Data_chegada","Num_dias","Hora_chegada","Num_horas","Banco_pesca","Nome_banco_pesca","Profundidade_pesca_engenho1","fonte","nivel","engenhos_agregados","usar_na_serie"
"75388","2015","8","TUNIDEOS","SCOMBRIDAE","KATSUWONUS","KATSUWONUS PELAMIS","GAIADO OU ATUNZINHO","3","LINHA A MAO","45.5","200","9100","8/4/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","19","DJETA","268","PONTA DO SOL","268","PONTA DO SOL","12","8/4/2015","07:00:00","8/4/2015","1","13:00:00","6","1152","ALTO FIGUEIRA","56","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75388","2015","8","DEMERSAIS","CARANGIDAE","CENTROPHORUS","ELAGATIS BIPINNULATA","SALMAO RRU","3","LINHA A MAO","5.5","300","1650","8/4/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","19","DJETA","268","PONTA DO SOL","268","PONTA DO SOL","12","8/4/2015","07:00:00","8/4/2015","1","13:00:00","6","1152","ALTO FIGUEIRA","56","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75388","2015","8","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","76","300","22800","8/4/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","19","DJETA","268","PONTA DO SOL","268","PONTA DO SOL","12","8/4/2015","07:00:00","8/4/2015","1","13:00:00","6","1152","ALTO FIGUEIRA","56","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75386","2015","7","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","3000","10","30000","7/20/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","19","DJETA","268","PONTA DO SOL","268","PONTA DO SOL","14","7/20/2015","12:00:00","7/20/2015","1","13:40:00","1","1845","FUNDIADOR","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75385","2015","7","PEQUENOS PELAGICOS","CARANGIDAE","TRACHINOTUS","TRACHINOTUS OVATUS","PELOMBETA","13","REDE DE CERCO","350","100","35000","7/20/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","3032","MANUELA","268","PONTA DO SOL","268","PONTA DO SOL","12","7/20/2015","06:00:00","7/20/2015","1","09:30:00","3","1844","LAGOA","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75382","2015","7","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","1500","20","30000","7/13/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","3032","MANUELA","268","PONTA DO SOL","268","PONTA DO SOL","13","7/13/2015","06:30:00","7/13/2015","1","10:30:00","4","1780","BOCA CORVO","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75381","2015","7","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","800","30","24000","7/8/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","3032","MANUELA","268","PONTA DO SOL","268","PONTA DO SOL","13","7/8/2015","06:20:00","7/8/2015","1","09:00:00","2","1780","BOCA CORVO","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75380","2015","7","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","4000","30","120000","7/8/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","19","DJETA","268","PONTA DO SOL","268","PONTA DO SOL","13","7/8/2015","06:20:00","7/8/2015","1","11:00:00","4","1780","BOCA CORVO","30","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75379","2015","7","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","3000","30","90000","7/8/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","3346","DEIVIKA","268","PONTA DO SOL","268","PONTA DO SOL","12","7/8/2015","07:00:00","7/8/2015","1","10:30:00","3","1780","BOCA CORVO","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75378","2015","7","PEQUENOS PELAGICOS","CARANGIDAE","TRACHINOTUS","TRACHINOTUS OVATUS","PELOMBETA","13","REDE DE CERCO","600","120","72000","7/4/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","3346","DEIVIKA","268","PONTA DO SOL","268","PONTA DO SOL","12","7/4/2015","06:00:00","7/4/2015","1","10:30:00","4","1781","FORMIGUINHA","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75377","2015","6","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","300","50","15000","6/24/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","3346","DEIVIKA","268","PONTA DO SOL","268","PONTA DO SOL","12","6/24/2015","09:20:00","6/24/2015","1","11:00:00","1","1780","BOCA CORVO","1.3","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75376","2015","6","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","700","40","28000","6/16/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","3346","DEIVIKA","268","PONTA DO SOL","268","PONTA DO SOL","12","6/16/2015","06:10:00","6/16/2015","1","11:00:00","4","1198","PAUL","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75375","2015","6","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","600","40","24000","6/16/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","3032","MANUELA","268","PONTA DO SOL","268","PONTA DO SOL","13","6/16/2015","07:00:00","6/16/2015","1","08:30:00","1","1780","BOCA CORVO","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75374","2015","6","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","650","40","26000","6/16/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","19","DJETA","268","PONTA DO SOL","268","PONTA DO SOL","12","6/16/2015","02:30:00","6/16/2015","1","11:00:00","8","1198","PAUL","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75373","2015","5","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","1200","120","144000","5/25/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","3346","DEIVIKA","268","PONTA DO SOL","268","PONTA DO SOL","12","5/25/2015","06:00:00","5/25/2015","1","11:30:00","5","1888","JOAO RODONDO","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75372","2015","4","PEQUENOS PELAGICOS","CARANGIDAE","TRACHINOTUS","TRACHINOTUS OVATUS","PELOMBETA","13","REDE DE CERCO","25","150","3750","4/28/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","19","DJETA","268","PONTA DO SOL","268","PONTA DO SOL","14","4/28/2015","06:30:00","4/28/2015","1","12:00:00","5","1148","RIBEIRA HINVERNO","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75370","2015","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","1000","30","30000","4/20/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","3032","MANUELA","268","PONTA DO SOL","268","PONTA DO SOL","12","4/20/2015","02:00:00","4/20/2015","1","06:00:00","4","1781","FORMIGUINHA","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75371","2015","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","500","40","20000","4/20/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","19","DJETA","268","PONTA DO SOL","268","PONTA DO SOL","12","4/20/2015","01:30:00","4/20/2015","1","05:00:00","3","1781","FORMIGUINHA","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75369","2015","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","800","40","32000","4/16/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","3032","MANUELA","268","PONTA DO SOL","268","PONTA DO SOL","10","4/16/2015","02:30:00","4/16/2015","1","05:30:00","3","1151","ZARANHA","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75368","2015","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","1200","50","60000","4/13/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","19","DJETA","268","PONTA DO SOL","268","PONTA DO SOL","11","4/12/2015","21:00:00","4/13/2015","1","07:00:00","10","1888","JOAO RODONDO","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75367","2015","4","PEQUENOS PELAGICOS","CLUPEIDAE","SARDINELLA","SARDINELLA MADERENSIS","ARENQUE OU SARDINHA","13","REDE DE CERCO","250","0","0","4/8/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","3346","DEIVIKA","268","PONTA DO SOL","268","PONTA DO SOL","12","4/8/2015","07:10:00","4/8/2015","1","10:20:00","3","1156","RASO LAGOA","58","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"75367","2015","4","PEQUENOS PELAGICOS","CARANGIDAE","TRACHINOTUS","TRACHINOTUS OVATUS","PELOMBETA","13","REDE DE CERCO","600","150","90000","4/8/2015","INDUSTRIAL","B","1","S. ANTÃO","2","RIBEIRA GRANDE","6","PONTA SOL","I","3346","DEIVIKA","268","PONTA DO SOL","268","PONTA DO SOL","12","4/8/2015","07:10:00","4/8/2015","1","10:20:00","3","1156","RASO LAGOA","58","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73350","2015","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","60","0","0","4/7/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","S","3314","MADIBA","222","PALMEIRA","222","PALMEIRA","11","4/7/2015","06:30:00","4/7/2015","1","11:07:00","4","1734","MADAMA","36.58","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73351","2015","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","70","0","0","4/8/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","21","MESTRE PIMENTEL","222","PALMEIRA","222","PALMEIRA","10","4/8/2015","06:00:00","4/8/2015","1","10:18:00","4","1734","MADAMA","17","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73349","2015","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","210","0","0","4/5/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","S","3314","MADIBA","222","PALMEIRA","222","PALMEIRA","10","4/5/2015","06:00:00","4/5/2015","1","10:00:00","4","1734","MADAMA","16","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73348","2015","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","80","0","0","4/5/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","21","MESTRE PIMENTEL","222","PALMEIRA","222","PALMEIRA","10","4/5/2015","05:00:00","4/5/2015","1","10:12:00","5","1734","MADAMA","19","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73347","2015","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","3100","0","0","3/16/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","3067","CHEVAROTE","222","PALMEIRA","222","PALMEIRA","11","3/16/2015","06:00:00","3/16/2015","1","11:18:00","5","1734","MADAMA","19","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73346","2015","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","500","0","0","3/12/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","3067","CHEVAROTE","222","PALMEIRA","222","PALMEIRA","12","3/12/2015","06:00:00","3/12/2015","1","10:40:00","4","1734","MADAMA","18","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73344","2015","3","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS MACARELLUS","CAVALA PRETA","13","REDE DE CERCO","300","0","0","3/20/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","S","3314","MADIBA","222","PALMEIRA","222","PALMEIRA","12","3/20/2015","06:00:00","3/20/2015","1","14:00:00","8","1824","RASO","0","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73343","2015","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","1200","0","0","3/7/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","S","3314","MADIBA","222","PALMEIRA","222","PALMEIRA","12","3/7/2015","05:00:00","3/7/2015","1","11:54:00","6","1824","RASO","16","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73341","2015","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","400","0","0","3/4/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","21","MESTRE PIMENTEL","222","PALMEIRA","222","PALMEIRA","12","3/4/2015","06:00:00","3/4/2015","1","11:45:00","5","1734","MADAMA","19","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73340","2015","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","2100","0","0","3/10/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","21","MESTRE PIMENTEL","222","PALMEIRA","222","PALMEIRA","12","3/10/2015","05:00:00","3/10/2015","1","10:53:00","5","1734","MADAMA","17","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73339","2015","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","5500","0","0","3/26/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","3067","CHEVAROTE","222","PALMEIRA","222","PALMEIRA","12","3/26/2015","02:00:00","3/26/2015","1","06:00:00","4","1734","MADAMA","19","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73338","2015","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","2200","0","0","3/24/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","3067","CHEVAROTE","222","PALMEIRA","222","PALMEIRA","12","3/23/2015","23:00:00","3/24/2015","1","06:00:00","7","1734","MADAMA","20","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73337","2015","3","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","90","0","0","3/24/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","21","MESTRE PIMENTEL","222","PALMEIRA","222","PALMEIRA","10","3/24/2015","02:00:00","3/24/2015","1","11:47:00","9","1824","RASO","16","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73336","2015","2","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","200","0","0","2/23/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","S","3314","MADIBA","222","PALMEIRA","222","PALMEIRA","12","2/23/2015","06:00:00","2/23/2015","1","11:45:00","5","1734","MADAMA","18","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73335","2015","2","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","2600","0","0","2/10/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","S","3314","MADIBA","222","PALMEIRA","222","PALMEIRA","12","2/10/2015","01:00:00","2/10/2015","1","06:10:00","5","1734","MADAMA","21","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73334","2015","2","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","1600","0","0","2/9/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","21","MESTRE PIMENTEL","222","PALMEIRA","222","PALMEIRA","9","2/9/2015","05:00:00","2/9/2015","1","11:01:00","6","1734","MADAMA","20","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73333","2015","2","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","4200","0","0","2/6/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","3067","CHEVAROTE","222","PALMEIRA","222","PALMEIRA","12","2/6/2015","02:00:00","2/6/2015","1","06:30:00","4","1734","MADAMA","20","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73331","2015","2","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS MACARELLUS","CAVALA PRETA","13","REDE DE CERCO","50","0","0","2/4/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","S","3314","MADIBA","222","PALMEIRA","222","PALMEIRA","14","2/4/2015","06:00:00","2/4/2015","1","11:46:00","5","1734","MADAMA","17","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73331","2015","2","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","400","0","0","2/4/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","S","3314","MADIBA","222","PALMEIRA","222","PALMEIRA","14","2/4/2015","06:00:00","2/4/2015","1","11:46:00","5","1734","MADAMA","17","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73330","2015","1","TUNIDEOS","SCOMBRIDAE","KATSUWONUS","KATSUWONUS PELAMIS","GAIADO OU ATUNZINHO","3","LINHA A MAO","100","0","0","1/23/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","20","LUTA DE PESCADOR","222","PALMEIRA","222","PALMEIRA","15","1/19/2015","09:00:00","1/23/2015","4","03:45:00","90","1340","NOVA HOLANDA","80","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73330","2015","1","PEQUENOS PELAGICOS","CARANGIDAE","TRACHURUS","TRACHURUS SP","CHARRO OU CHICHARRO DE ANGOLA","3","LINHA A MAO","2000","0","0","1/23/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","20","LUTA DE PESCADOR","222","PALMEIRA","222","PALMEIRA","15","1/19/2015","09:00:00","1/23/2015","4","03:45:00","90","1340","NOVA HOLANDA","80","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73330","2015","1","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","500","0","0","1/23/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","20","LUTA DE PESCADOR","222","PALMEIRA","222","PALMEIRA","15","1/19/2015","09:00:00","1/23/2015","4","03:45:00","90","1340","NOVA HOLANDA","80","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73321","2015","1","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","2000","0","0","1/14/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","S","3314","MADIBA","222","PALMEIRA","222","PALMEIRA","14","1/14/2015","01:00:00","1/14/2015","1","06:00:00","5","1824","RASO","20","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73329","2015","1","PEQUENOS PELAGICOS","CARANGIDAE","TRACHURUS","TRACHURUS SP","CHARRO OU CHICHARRO DE ANGOLA","3","LINHA A MAO","500","0","0","1/14/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","20","LUTA DE PESCADOR","222","PALMEIRA","222","PALMEIRA","15","1/12/2015","09:00:00","1/14/2015","2","18:00:00","57","1340","NOVA HOLANDA","80","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73329","2015","1","TUNIDEOS","SCOMBRIDAE","EUTHYNNUS","EUTHYNNUS ALLETERATUS","MERMA, PANQUIL OU TXAFAROTE","3","LINHA A MAO","1000","0","0","1/14/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","20","LUTA DE PESCADOR","222","PALMEIRA","222","PALMEIRA","15","1/12/2015","09:00:00","1/14/2015","2","18:00:00","57","1340","NOVA HOLANDA","80","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73328","2015","1","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","3000","0","0","1/10/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","3067","CHEVAROTE","222","PALMEIRA","222","PALMEIRA","14","1/10/2015","02:00:00","1/10/2015","1","06:00:00","4","1824","RASO","19","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73327","2015","1","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","1100","0","0","1/8/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","3067","CHEVAROTE","222","PALMEIRA","222","PALMEIRA","14","1/8/2015","01:00:00","1/8/2015","1","05:00:00","4","1734","MADAMA","20","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73326","2015","1","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","600","0","0","1/26/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","S","3314","MADIBA","222","PALMEIRA","222","PALMEIRA","10","1/26/2015","01:00:00","1/26/2015","1","06:20:00","5","1824","RASO","20","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73325","2015","1","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","2100","0","0","1/24/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","S","3314","MADIBA","222","PALMEIRA","222","PALMEIRA","12","1/24/2015","01:00:00","1/24/2015","1","06:00:00","5","1734","MADAMA","19","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73324","2015","1","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","1800","0","0","1/24/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","21","MESTRE PIMENTEL","222","PALMEIRA","222","PALMEIRA","12","1/24/2015","01:00:00","1/24/2015","1","05:00:00","4","1734","MADAMA","21","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73323","2015","1","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","1300","0","0","1/23/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","21","MESTRE PIMENTEL","222","PALMEIRA","222","PALMEIRA","12","1/23/2015","01:00:00","1/23/2015","1","06:30:00","5","1734","MADAMA","20","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73322","2015","1","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","800","0","0","1/17/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","I","21","MESTRE PIMENTEL","222","PALMEIRA","222","PALMEIRA","13","1/17/2015","01:00:00","1/17/2015","1","06:00:00","5","1734","MADAMA","19","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73320","2015","1","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","1800","0","0","1/12/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","S","3314","MADIBA","222","PALMEIRA","222","PALMEIRA","8","1/12/2015","05:00:00","1/12/2015","1","10:18:00","5","1734","MADAMA","17","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"73315","2015","1","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","400","0","0","1/3/2015","INDUSTRIAL","B","4","SAL","8","SAL","19","PALMEIRA","S","3314","MADIBA","222","PALMEIRA","222","PALMEIRA","8","1/3/2015","06:00:00","1/3/2015","1","10:00:00","4","1824","RASO","18","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
