DATA,ANO,MES,ZONA,L(cm),W(g),SEXO,EM,W_GON,W_FIG,OBS,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,25,212,M,4,17.35,1.81,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,29,343,F,5,14.21,4,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,30,298,F,5,6.69,2.73,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,239,M,3,3.46,3.09,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,257,F,5,10.8,3.57,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,238,F,5,2.53,3.08,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,218,M,4,7.89,2.67,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,28,286,M,5,13.48,3.03,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,223,M,4,8.22,2.25,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,29,340,F,5,12.13,5.44,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,29,324,M,6,20.82,2.94,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,27,277,M,3,16.38,3.45,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,261,F,5,9.32,2.31,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,226,F,5,6.62,3.35,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,25,183,M,4,3.64,1.72,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,210,M,3,3.23,2.85,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,223,F,5,8.04,6.79,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,27,281,M,4,6.81,2.59,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,221,F,5,6.31,2.6,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,227,F,5,6.76,3.9,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,231,M,3,6.14,2.88,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,24,179,M,3,2.99,1.81,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,242,F,5,8.13,3.55,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,221,F,5,7.87,2.92,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,236,M,4,6.34,3.01,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,221,M,4,12.42,1.62,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,27,244,F,5,6.31,2.55,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,25,200,F,3,2,3.19,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,243,F,5,8.8,3.55,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,25,206,F,5,7.39,2.53,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,27,277,M,3,3.46,3.07,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,230,M,6,12.32,2.36,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,27,264,M,3,8.76,2.57,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,220,F,6,10.44,3.82,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,28,288,M,3,20.75,2.68,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,240,F,5,8.11,3.5,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,27,277,F,5,11.81,3.88,,,,,,,,,,,,,
3/9/2008,2008,3,SANTA LUZIA,26,235,F,6,5.06,2.85,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,271,M,3,10.47,2.65,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,301,M,3,13.26,3.49,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,341,F,4,9.66,5.08,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,31,366,M,4,11.51,4.32,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,290,F,5,7.55,4.21,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,304,M,4,10.43,3.81,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,30,391,F,6,6.62,5.78,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,27,237,M,3,5.81,2.49,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,276,M,4,14.13,2.55,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,293,F,5,7.95,4.77,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,27,280,M,4,13.27,3.13,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,300,F,5,7.65,4.26,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,27,247,F,5,6.46,13.7,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,292,M,3,11.02,3.89,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,30,348,M,4,11.89,4.44,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,307,M,3,8.18,3.66,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,360,M,4,12.87,3.03,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,26,210,M,3,5.11,2.06,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,32,396,M,4,8.54,4.18,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,322,F,5,6.01,4.85,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,285,F,5,6.44,2.74,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,295,M,4,14.24,3,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,26,222,M,4,12.35,2.14,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,313,M,3,12.81,2.19,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,319,F,5,7.36,5.16,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,31,359,M,4,14.59,4.14,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,302,F,6,6.93,4.35,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,361,F,5,8.09,5.44,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,254,M,4,10.91,2.64,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,27,277,M,3,12.43,1.64,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,332,M,4,19.51,3.76,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,310,F,4,7.2,5.01,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,322,F,6,8.65,4.45,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,274,F,5,9.73,13.73,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,27,262,F,5,7.73,2.35,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,349,F,5,7.49,3.49,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,294,M,4,11.7,2.34,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,30,349,M,3,12.12,2.86,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,26,225,M,4,8.84,2.24,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,300,M,4,10.71,2.66,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,323,M,5,8.44,3.3,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,25,216,F,5,4.39,2.49,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,283,M,5,9.5,3.75,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,326,F,5,6.77,4.23,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,303,M,4,11.41,3.06,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,27,270,M,4,12.66,2.64,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,334,M,5,12.6,3.63,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,333,M,3,10.25,4.27,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,32,396,F,3,6.03,5.13,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,288,M,4,12.2,3.59,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,31,334,M,4,17.4,4,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,323,M,4,8.84,2.18,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,304,F,6,9.23,4.25,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,30,324,M,5,9.41,3.76,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,278,M,4,13.17,2.59,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,317,M,3,9.67,4.26,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,313,M,4,12.04,3.5,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,311,F,5,7.48,4.38,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,329,M,5,13.75,3.25,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,308,M,3,10.38,3.45,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,284,M,4,10.09,3.68,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,26,217,M,4,10.4,2.97,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,31,363,M,5,9.18,5.05,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,296,M,5,11.89,2.95,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,302,M,5,16.81,3.13,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,31,358,M,4,10.07,4.12,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,27,254,F,5,5.19,3.06,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,27,284,F,5,6.48,4.23,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,25,195,F,4,2.81,2.41,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,29,340,F,4,12.21,4.35,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,27,272,F,5,5.81,3.1,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,28,290,F,5,4.77,3.78,,,,,,,,,,,,,
3/23/2008,2008,3,BAIA DAS GATAS,31,359,M,6,4.36,2.68,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,241,F,4,3.51,3.1,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,266,F,4,6.03,2.94,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,247,M,3,8.41,2.31,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,272,F,4,4.29,4.47,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,249,F,4,6.39,3.38,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,254,M,3,7.37,1.69,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,280,M,4,10.47,2.3,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,271,M,4,9.76,1.93,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,243,M,4,7.03,2.09,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,267,F,4,6.3,2.92,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,247,F,4,5.93,3.33,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,300,F,4,4.9,4.59,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,273,M,4,7.46,2.63,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,283,F,4,5.96,3.57,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,256,F,4,6.96,4.29,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,29,277,M,4,7.44,2.58,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,250,M,4,8.9,2.2,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,249,M,4,10.64,2.18,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,264,F,4,3.13,4.1,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,29,260,M,4,8.02,3.08,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,271,F,4,7.81,3.4,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,247,F,4,4.74,3.26,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,249,F,4,6.55,4.45,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,247,F,4,4.95,2.94,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,286,M,4,12.18,2.1,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,253,M,4,13.5,2.49,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,248,M,4,8.98,1.26,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,272,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,276,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,258,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,249,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,269,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,26,227,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,259,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,29,294,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,274,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,264,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,238,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,245,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,230,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,263,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,29,284,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,267,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,263,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,252,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,228,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,29,261,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,253,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,273,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,264,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,277,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,225,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,255,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,29,254,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,29,274,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,254,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,279,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,272,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,269,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,262,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,247,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,242,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,260,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,254,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,30,304,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,29,268,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,29,278,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,276,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,29,285,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,29,291,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,26,221,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,261,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,261,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,28,276,,,,,,,,,,,,,,,,,
3/31/2008,2008,3,SANTA LUZIA,27,247,,,,,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,30,338,F,4,7.37,4.66,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,285,M,3,8.41,3.16,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,271,M,4,10.9,3.13,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,273,M,4,10.44,2.89,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,31,352,F,4,5.32,4.45,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,303,M,4,7.81,3.16,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,316,F,4,5.69,5.56,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,287,M,4,8.32,2.87,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,205,M,4,9.05,3.8,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,30,326,F,4,5.07,4.44,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,276,M,3,11.62,3.92,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,30,339,M,4,7.61,4.07,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,290,F,4,4.06,3.72,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,324,M,4,8.3,3.98,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,305,F,4,5.68,4.6,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,281,M,4,11.65,2.7,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,27,263,M,4,10.33,4.61,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,31,363,F,4,4.77,5.76,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,311,M,4,11.34,3.11,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,276,M,4,6.81,2.78,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,320,F,4,4.35,5.26,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,321,F,4,5.01,4.66,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,272,M,4,7.12,1.94,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,275,M,4,6.2,2.8,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,282,M,4,9.34,3.15,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,298,F,4,6.91,3.27,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,271,F,4,4.56,3.85,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,260,F,4,7.84,4.13,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,285,M,3,5.89,2.77,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,313,M,4,10.83,3.5,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,247,M,4,2.71,3.49,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,27,244,M,4,9.4,3.32,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,296,M,4,7.9,2.57,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,27,256,M,3,4.55,3.09,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,32,371,M,4,11.36,4.26,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,249,M,4,9.83,2.49,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,281,F,4,8.06,2.74,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,277,F,4,6.61,4.41,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,30,335,M,4,7.54,4.03,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,297,M,4,5.82,3.17,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,31,376,F,5,6.95,2.79,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,216,F,4,4.44,5.43,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,305,F,4,6.85,4.4,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,261,M,4,6.42,2.85,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,30,235,F,4,4.76,5.76,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,301,F,4,6.57,4.96,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,30,299,M,4,10.81,3.25,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,306,F,4,4.55,3.99,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,332,M,4,6.96,3.91,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,267,F,4,5.77,3.93,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,288,M,4,9.13,2.67,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,226,M,4,7.64,2.4,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,31,331,M,4,6.22,4.15,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,27,259,M,4,10.5,2.65,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,30,327,M,4,6.69,3.6,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,30,338,M,4,10.25,4.76,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,269,M,4,6.54,3.57,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,30,355,F,4,5.99,4.93,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,27,259,F,4,4.85,3.03,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,308,F,4,4.59,4.53,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,31,340,M,3,5.5,2.25,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,265,M,4,12,2.51,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,27,235,F,4,6.97,3.15,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,30,334,F,4,4.92,4.74,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,30,341,F,4,4.46,5.61,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,277,M,4,4.61,3.76,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,286,M,4,9.04,3.72,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,267,M,4,8.36,3.94,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,271,F,4,4.17,3.41,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,27,264,F,4,3.9,2.84,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,309,M,4,9.96,3.65,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,328,F,4,3.67,4.8,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,28,270,F,4,4.61,2.01,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,308,M,4,7.72,3.8,,,,,,,,,,,,,
4/3/2008,2008,4,SUL SAO PEDRO,29,299,F,4,4.83,5.01,,,,,,,,,,,,,
4/7/2008,2008,4,PALHA CARGA,27,293,F,4,17.75,3.45,,,,,,,,,,,,,
4/7/2008,2008,4,PALHA CARGA,28,282,M,4,18.17,2.25,,,,,,,,,,,,,
4/7/2008,2008,4,PALHA CARGA,26,237,M,4,18.97,2.62,,,,,,,,,,,,,
4/7/2008,2008,4,PALHA CARGA,27,261,M,4,23.2,2.21,,,,,,,,,,,,,
4/7/2008,2008,4,PALHA CARGA,30,320,M,3,18.4,2.73,,,,,,,,,,,,,
4/7/2008,2008,4,PALHA CARGA,25,203,F,4,7.07,3.5,,,,,,,,,,,,,
4/7/2008,2008,4,PALHA CARGA,26,203,M,3,9.43,2.83,,,,,,,,,,,,,
4/7/2008,2008,4,PALHA CARGA,29,283,M,4,10.22,2.29,,,,,,,,,,,,,
4/7/2008,2008,4,PALHA CARGA,27,229,M,4,8,1.78,,,,,,,,,,,,,
4/7/2008,2008,4,PALHA CARGA,28,274,M,4,9.56,3.02,,,,,,,,,,,,,
4/7/2008,2008,4,PALHA CARGA,29,316,F,4,9.41,5.32,,,,,,,,,,,,,
4/7/2008,2008,4,PALHA CARGA,26,204,M,4,17.09,1.56,,,,,,,,,,,,,
4/7/2008,2008,4,PALHA CARGA,27,270,F,4,11.49,4.28,,,,,,,,,,,,,
4/7/2008,2008,4,PALHA CARGA,26,224,M,4,14.84,1.37,,,,,,,,,,,,,
