1,13651.5625205693,11980.5625205693,10979.5625205693,10718.2529020441,10058.8213186563,10370.730799655,10212.0852941156,10526.145252507,10625.4708405409,9517.29478565976,8326.21979128089,7425.53760170031,7531.6229216107,8217.20164694999,8063.50169186778,8312.81983555023,8640.73750820231,8533.52754241622,7971.67899490919,7164.65592912491,6831.9712484487,7136.9745902824,7460.7420608805,7357.15745306162,6786.08405221853,6650.80064589765,8577.06780113234,9990.08353154677
0,13829.5882866791,12158.5882866791,11157.5882866791,10229.2647936863,8567.87076640759,7735.37921910115,6450.28716983785,5618.2745380713,4648.07359568339,2461.88629577737,236.793685275749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22744.198906298,21073.198906298,20072.198906298,18942.1269928417,17171.0809347405,16295.0610895007,15065.1483596624,14446.8028756809,13778.7459005916,12032.6271154354,10329.4038031833,9010.74914544041,8717.34931407826,9057.41890662404,8634.94776781387,8631.19065149077,8696.9385523968,8346.63122046856,7550.52416822972,6522.87941867241,5981.26579383636,6088.64040569854,6241.73834524576,5983.26374060787,5244.9235976869,4935.23690342825,6688.76770240748,7939.24778978379
0,10128.1246676848,8457.1246676848,7456.1246676848,6636.89281249592,5449.5099742115,5270.05083158076,4750.54641639204,4787.59854731218,4679.85842658186,3387.02447735643,2060.47015647504,1049.51607082867,889.860323297731,1011.67957324988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15090.9097688054,13419.9097688054,12418.9097688054,11506.7905369359,10853.1986234524,11362.0628590798,11586.2228328262,12269.4298877736,12716.7714938603,11889.3150468273,10857.831527311,9980.50418300026,10205.0563781584,11093.776495305,11177.3060437375,11658.7105943944,12157.0744770148,12203.6895944768,11718.1957533972,10880.1320008682,10496.4491961336,10854.0470620641,11370.3862165955,11505.3379398432,11130.4560182142,11113.3702898802,13134.8075394482,14725.12447538
1,21357.7049987245,19686.7049987245,18685.7049987245,18232.4303296831,17141.1283372178,16932.3786003123,16261.206886061,16080.7831576929,15756.6184654028,14266.1836884201,12761.414101619,11593.213545205,11376.1311005632,11712.8666244862,11220.4878364078,11131.5818923319,11128.9875767001,10689.5518360675,9804.16352028019,8690.7741640721,8043.20751156279,7994.8950646514,7923.02496842611,7397.44158614627,6388.49074919814,5803.42472839253,7240.05032826647,8084.34559800374

0,7499.3016935082,5828.3016935082,4827.3016935082,3788.91920347097,2327.59143895337,1813.60177954766,908.883322503133,362.065156952244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24910.6679279315,23239.6679279315,22238.6679279315,23067.7530373959,23414.6310288852,24726.7944332273,25334.6690557781,26224.1444299264,26614.9415210169,25605.528413968,24305.7504754653,23194.5585795103,23228.0039299472,24101.7853476193,24396.2239611017,25084.8371105053,25648.949406608,25697.2182080892,25114.5206841312,24144.4493259107,23628.4151732783,23893.5068599561,24438.7505829321,24698.6860697013,24413.2658706528,24417.4191073364,26415.7490737922,27996.5683568737
1,8891.40920687724,7220.40920687724,6219.40920687724,5944.32498233051,5443.93222045979,5947.80307374996,5982.13583252851,6449.06923214839,6679.80885801859,5671.6139409889,4537.56514570845,3655.12244974071,3815.2959296202,4530.83600584981,4322.15047814066,4537.2364280859,4890.66972282196,4797.55823536669,4265.09324532687,3501.3040636469,3208.07699034678,3522.07309966022,3771.60321958326,3549.02771574681,2908.12940813956,2733.67948432155,4589.31109202432,5810.93567082152
